1 4.26222 0.08992 0.0899711 1.25 0.11 0.07
2 5.43465 0.0561997 0.0560095 1.24 0.11 0.22
3 5.32852 0.058246 0.0575213 1.24 0.11 0.38
4 4.73995 0.0623588 0.0606666 1.21 0.11 0.52
5 3.95971 0.069873 0.0663686 1.2 0.11 0.67
6 3.20957 0.0763363 0.0705495 1.2 0.11 0.82
7 2.64307 0.123381 0.104895 1.2 0.11 0.95
8 3.40051 0.0882943 0.0883759 1.23 0.14 0.08
9 4.09926 0.0447147 0.0448008 1.22 0.15 0.22
10 4.5034 0.0456284 0.0453582 1.22 0.14 0.37
11 4.08316 0.0420157 0.0412521 1.21 0.14 0.53
12 3.51713 0.0437355 0.0422619 1.19 0.14 0.68
13 2.89219 0.0477934 0.0454073 1.19 0.15 0.82
14 2.4449 0.0677923 0.0619147 1.21 0.15 0.95
15 1.81777 0.28576 0.279383 1.21 0.21 0.09
16 2.68254 0.0812514 0.0809804 1.21 0.21 0.22
17 3.05414 0.105417 0.106217 1.21 0.21 0.37
18 3.0265 0.0831774 0.0818549 1.2 0.21 0.52
19 2.87443 0.0648587 0.062151 1.19 0.2 0.68
20 2.5206 0.0716784 0.0674917 1.19 0.2 0.83
21 2.22204 0.11196 0.0994162 1.21 0.2 0.95
22 1.09906 0.84674 0.705763 1.27 0.26 0.11
23 1.77713 0.156316 0.150294 1.28 0.26 0.22
24 2.24286 0.126589 0.127033 1.28 0.26 0.37
25 2.36271 0.179018 0.173303 1.28 0.26 0.52
26 2.29316 0.148209 0.137463 1.27 0.26 0.67
27 2.11975 0.129816 0.117581 1.27 0.26 0.82
28 1.92811 0.176453 0.150948 1.28 0.26 0.95
29 0.521513 2.45019 0 1.44 0.31 0.13
30 1.03215 0.803262 0.615006 1.44 0.31 0.22
31 1.54045 0.530493 0.456174 1.44 0.31 0.37
32 1.75479 0.505741 0.479155 1.44 0.31 0.52
33 1.79384 0.695071 0.498522 1.44 0.31 0.67
34 1.73258 0.489528 0.3539 1.44 0.31 0.82
35 1.63382 0.658283 0.413756 1.44 0.31 0.95
36 4.23392 0.100894 0.100869 1.77 0.11 0.07
37 5.32923 0.0670843 0.0667859 1.77 0.11 0.22
38 5.21377 0.0684412 0.0678625 1.73 0.11 0.37
39 4.57361 0.075739 0.0744218 1.72 0.11 0.52
40 3.81123 0.0851163 0.0822274 1.7 0.11 0.67
41 3.09422 0.0967997 0.0907289 1.69 0.11 0.82
42 2.55582 0.140437 0.123086 1.7 0.11 0.95
43 3.36764 0.0819178 0.0820323 1.76 0.14 0.08
44 4.29283 0.0457015 0.0455427 1.76 0.14 0.22
45 4.3541 0.0461491 0.0457354 1.76 0.14 0.37
46 3.95423 0.044145 0.0434056 1.74 0.14 0.52
47 3.39869 0.044217 0.0429459 1.73 0.14 0.67
48 2.76177 0.0431609 0.0412663 1.72 0.15 0.82
49 2.34976 0.0581188 0.0537459 1.71 0.15 0.95
50 1.9863 0.187103 0.193227 1.74 0.2 0.09
51 2.59794 0.067128 0.066915 1.73 0.21 0.22
52 2.92315 0.0843944 0.0838449 1.73 0.21 0.37
53 2.86845 0.0649762 0.0637284 1.73 0.21 0.52
54 2.63605 0.0510867 0.0494682 1.72 0.21 0.67
55 2.37976 0.0477523 0.0453796 1.72 0.2 0.83
56 2.11 0.0565585 0.0517561 1.72 0.2 0.95
57 1.06979 0.560839 0.660277 1.72 0.26 0.11
58 1.5629 0.110427 0.108324 1.72 0.27 0.22
59 2.00756 0.0957565 0.0946243 1.72 0.27 0.37
60 2.12957 0.120898 0.117205 1.72 0.27 0.52
61 2.07443 0.112131 0.104518 1.72 0.27 0.67
62 1.92987 0.0812378 0.0755215 1.72 0.27 0.82
63 1.77153 0.0925855 0.0826596 1.72 0.27 0.95
64 0.381237 1.90996 0 1.72 0.32 0.13
65 0.874194 0.241332 0.21909 1.75 0.32 0.22
66 1.36963 0.149678 0.141222 1.75 0.32 0.37
67 1.58523 0.138075 0.134358 1.75 0.32 0.52
68 1.63517 0.168545 0.155755 1.75 0.32 0.67
69 1.591 0.152375 0.133272 1.75 0.32 0.82
70 1.51013 0.171993 0.139823 1.75 0.32 0.95
71 0.343058 0.73825 0.843049 1.91 0.37 0.23
72 0.809841 0.604422 0.470115 1.91 0.37 0.37
73 1.07992 0.482608 0.380669 1.91 0.37 0.52
74 1.20094 0.41755 0.36848 1.91 0.37 0.67
75 1.23156 0.506628 0.406665 1.91 0.37 0.82
76 1.21317 0.567413 0.407253 1.91 0.37 0.95
77 3.87317 0.268381 0.267161 2.08 0.12 0.07
78 4.88952 0.167447 0.165716 2.08 0.12 0.21
79 4.84609 0.188683 0.185494 2.08 0.12 0.37
80 4.33464 0.219571 0.212601 2.07 0.12 0.51
81 3.6082 0.25511 0.239675 2.07 0.12 0.67
82 2.95849 0.314005 0.273163 2.07 0.12 0.82
83 2.46707 0.481943 0.358301 2.07 0.12 0.95
84 3.34772 0.0894645 0.0894611 2.39 0.14 0.08
85 3.94276 0.0425188 0.0424123 2.41 0.15 0.22
86 4.02855 0.0450836 0.0448177 2.39 0.15 0.37
87 3.68259 0.0448944 0.0444672 2.38 0.15 0.52
88 3.19153 0.0466889 0.0459357 2.36 0.15 0.67
89 2.69092 0.0493353 0.0480141 2.34 0.15 0.82
90 2.24269 0.0570721 0.0543875 2.34 0.16 0.95
91 1.96262 0.158913 0.161886 2.52 0.2 0.09
92 2.74002 0.0552252 0.0549813 2.51 0.2 0.22
93 3.00785 0.0516358 0.0511244 2.5 0.2 0.37
94 2.90128 0.0476128 0.0468295 2.51 0.2 0.52
95 2.63278 0.043849 0.0427801 2.5 0.2 0.67
96 2.31373 0.0415477 0.0401386 2.47 0.2 0.82
97 2.03693 0.0520475 0.0491632 2.45 0.2 0.95
98 1.04512 0.408399 0.48183 2.47 0.26 0.11
99 1.51367 0.0786248 0.0783932 2.46 0.27 0.22
100 1.93029 0.0780958 0.0768315 2.45 0.27 0.37
101 2.03619 0.0855833 0.0823702 2.44 0.27 0.52
102 1.97553 0.0722135 0.0688116 2.44 0.27 0.67
103 1.83544 0.0589285 0.0556688 2.43 0.27 0.82
104 1.68542 0.0661628 0.0608521 2.43 0.27 0.95
105 0.358258 1.86039 0 2.43 0.32 0.13
106 0.715049 0.168682 0.165649 2.44 0.33 0.22
107 1.19316 0.107195 0.103277 2.43 0.33 0.37
108 1.40656 0.0997755 0.0959229 2.42 0.33 0.52
109 1.46407 0.103637 0.0973272 2.42 0.33 0.67
110 1.43538 0.112707 0.101251 2.41 0.33 0.82
111 1.3707 0.142267 0.117861 2.41 0.33 0.95
