4 1 1 0 0 0
4 2 1 5.20468 0.285854 0.148625
4 3 1 5.53716 0.33508 0.174771
4 4 1 0 0 0
3 1 1 0 0 0
3 2 1 4.06607 0.249807 0.134798
3 3 1 4.14541 0.332922 0.17017
3 4 1 0 0 0
2 1 1 2.3463 0.133411 0.104573
2 2 1 2.66608 0.233613 0.129511
2 3 1 2.69281 0.334294 0.167734
2 4 1 0 0 0
1 1 1 1.4825 0.110486 0.100093
1 2 1 1.59313 0.227224 0.123041
1 3 1 1.76373 0.326265 0.161401
1 4 1 0 0 0
4 1 2 0 0 0
4 2 2 5.19454 0.288604 0.339994
4 3 2 5.86904 0.390809 0.369954
4 4 2 6.2821 0.48471 0.434842
3 1 2 0 0 0
3 2 2 4.12044 0.259303 0.3511
3 3 2 4.19634 0.382723 0.35573
3 4 2 4.19215 0.487048 0.42781
2 1 2 2.3287 0.134308 0.346449
2 2 2 2.69903 0.237176 0.344018
2 3 2 2.76732 0.375281 0.348694
2 4 2 3.14437 0.474102 0.406325
1 1 2 1.48499 0.113437 0.354438
1 2 2 1.60863 0.235272 0.339717
1 3 2 1.78286 0.333159 0.336904
1 4 2 0 0 0
4 1 3 0 0 0
4 2 3 5.19253 0.288744 0.651305
4 3 3 5.99331 0.393763 0.650107
4 4 3 6.63442 0.534181 0.672509
3 1 3 0 0 0
3 2 3 4.10481 0.260229 0.650252
3 3 3 4.21852 0.38479 0.646467
3 4 3 4.30588 0.516567 0.651555
2 1 3 2.32084 0.133507 0.650698
2 2 3 2.71492 0.231566 0.651805
2 3 3 2.78975 0.37997 0.643658
2 4 3 3.17884 0.477806 0.645659
1 1 3 1.4768 0.113301 0.652779
1 2 3 1.58367 0.22636 0.656952
1 3 3 1.7833 0.333413 0.650332
1 4 3 0 0 0
4 1 4 0 0 0
4 2 4 5.19619 0.288574 1.01045
4 3 4 6.03643 0.394092 1.00148
4 4 4 7.04707 0.57545 1.01019
3 1 4 0 0 0
3 2 4 4.09593 0.259831 1.00307
3 3 4 4.22782 0.379731 0.99884
3 4 4 4.33379 0.52026 0.993908
2 1 4 2.3219 0.133469 1.00802
2 2 4 2.69472 0.234585 1.00446
2 3 4 2.76219 0.376048 1.0027
2 4 4 3.17389 0.47808 0.993734
1 1 4 1.4767 0.113909 1.0023
1 2 4 1.60334 0.22967 0.999547
1 3 4 1.78111 0.331101 1.0054
1 4 4 0 0 0
