4 1 1 -100 0 0 
4 1 2 -100 0 0 
4 1 3 -100 0 0 
4 1 4 -100 0 0 
4 2 1 -0.127557 3.63689 4.83635 
4 2 2 0.316132 0.880572 1.15493 
4 2 3 0.0446269 0.458076 0.525696 
4 2 4 0.0974536 0.249507 0.231324 
4 3 1 -0.157842 3.15686 4.13698 
4 3 2 -0.114014 1.17687 1.24806 
4 3 3 0.0507252 0.418882 0.541759 
4 3 4 0.0805734 0.171971 0.229113 
4 4 1 -100 0 0 
4 4 2 0.454141 0.398036 1.54168 
4 4 3 0.217355 0.387868 0.696679 
4 4 4 -100 0 0 
3 1 1 -100 0 0 
3 1 2 -100 0 0 
3 1 3 -100 0 0 
3 1 4 -100 0 0 
3 2 1 0.1421 2.11065 2.09588 
3 2 2 0.196274 0.607139 0.785139 
3 2 3 0.191923 0.205595 0.237715 
3 2 4 0.138478 0.129859 0.115943 
3 3 1 -100 0 0 
3 3 2 0.872784 0.498434 2.34154 
3 3 3 0.240333 0.552288 0.639768 
3 3 4 0.170374 0.276764 0.258916 
3 4 1 -100 0 0 
3 4 2 -100 0 0 
3 4 3 -100 0 0 
3 4 4 -100 0 0 
2 1 1 0.798098 0.764968 2.22151 
2 1 2 0.283977 0.286036 0.3219 
2 1 3 0.211746 0.28342 0.120878 
2 1 4 0.134933 0.172416 0.103986 
2 2 1 2.37377 0.937975 3.17054 
2 2 2 0.478129 0.233394 0.340723 
2 2 3 0.295145 0.115609 0.0996864 
2 2 4 0.17587 0.0594441 0.0523891 
2 3 1 -0.0226466 2.19492 3.09967 
2 3 2 -100 0 0 
2 3 3 0.0927116 0.766308 0.351058 
2 3 4 0.206687 0.261347 0.163888 
2 4 1 -100 0 0 
2 4 2 -100 0 0 
2 4 3 -100 0 0 
2 4 4 -0.0832258 0.255825 0.21699 
1 1 1 0.506481 0.507464 0.959402 
1 1 2 0.322434 0.127857 0.0781565 
1 1 3 0.395592 0.0729147 0.0714169 
1 1 4 0.191994 0.0244596 0.023776 
1 2 1 -100 0 0 
1 2 2 0.603714 0.654553 0.432494 
1 2 3 0.242545 0.096825 0.0787159 
1 2 4 0.206284 0.0343185 0.0319894 
1 3 1 -100 0 0 
1 3 2 -0.162812 0.652138 0.747921 
1 3 3 0.15123 0.564369 0.135673 
1 3 4 0.0968588 0.133472 0.0521143 
1 4 1 -100 0 0 
1 4 2 -100 0 0 
1 4 3 -100 0 0 
1 4 4 -100 0 0 
