0.000000 	 1.565334e+00 	 2.036753e+00 	 2.036753e+00 	 1.565334e+00 	 1.801043e+00
30.000000 	 2.235709e-01 	 2.546333e-01 	 2.970211e-01 	 2.102245e-01 	 2.463624e-01
60.000000 	 6.422801e-02 	 6.480137e-02 	 8.264170e-02 	 5.909634e-02 	 6.769186e-02
90.000000 	 3.193310e-02 	 3.015882e-02 	 3.830993e-02 	 2.991678e-02 	 3.257966e-02
120.000000 	 2.151959e-02 	 2.006699e-02 	 2.382485e-02 	 2.075639e-02 	 2.154196e-02
150.000000 	 1.761611e-02 	 1.672987e-02 	 1.822121e-02 	 1.736579e-02 	 1.748324e-02
180.000000 	 1.651757e-02 	 1.630039e-02 	 1.630039e-02 	 1.651757e-02 	 1.640898e-02
