1 0.20721 0.285799 0.284773 1.25 0.11 0.07
2 0.182855 0.154631 0.154199 1.24 0.11 0.22
3 0.163421 0.146603 0.14689 1.24 0.11 0.38
4 0.151756 0.127586 0.128418 1.21 0.11 0.52
5 0.141582 0.106003 0.107213 1.2 0.11 0.67
6 0.133384 0.0881716 0.090116 1.2 0.11 0.82
7 0.127968 0.0987759 0.104561 1.2 0.11 0.95
8 0.0752517 0.333214 0 1.23 0.14 0.08
9 0.0498544 0.152069 0.151972 1.22 0.15 0.22
10 0.0855406 0.125435 0.125552 1.22 0.14 0.37
11 0.0877211 0.0986583 0.0992247 1.21 0.14 0.53
12 0.0895161 0.0817632 0.0827136 1.19 0.14 0.68
13 0.0763442 0.0742413 0.0759148 1.19 0.15 0.82
14 0.07697 0.0831732 0.0870147 1.21 0.15 0.95
15 -0.197594 0.964872 -0 1.21 0.21 0.09
16 -0.1346 0.319407 0.31699 1.21 0.21 0.22
17 -0.0836878 0.342432 0.334347 1.21 0.21 0.37
18 -0.047073 0.212333 -0 1.2 0.21 0.52
19 -0.00339004 -0 -0 1.19 0.2 0.68
20 0.013418 0 0 1.19 0.2 0.83
21 0.0224069 0 0 1.21 0.2 0.95
22 -0.364124 -0 -0 1.27 0.26 0.11
23 -0.283591 0.544505 0.525875 1.28 0.26 0.22
24 -0.203226 0.479934 0.460306 1.28 0.26 0.37
25 -0.145537 0.417172 0.379848 1.28 0.26 0.52
26 -0.102099 0.275355 0.248338 1.27 0.26 0.67
27 -0.069451 0.228853 0.203273 1.27 0.26 0.82
28 -0.047837 -0 -0 1.28 0.26 0.95
29 -0.510482 -0 -0 1.44 0.31 0.13
30 -0.426614 2.14208 -0 1.44 0.31 0.22
31 -0.321192 1.80004 -0 1.44 0.31 0.37
32 -0.244988 -0 -0 1.44 0.31 0.52
33 -0.188124 -0 -0 1.44 0.31 0.67
34 -0.144535 -0 -0 1.44 0.31 0.82
35 -0.114452 -0 -0 1.44 0.31 0.95
36 0.203617 0.29075 0.290372 1.77 0.11 0.07
37 0.173392 0.169132 0.169396 1.77 0.11 0.22
38 0.151834 0.151145 0.151689 1.73 0.11 0.37
39 0.13524 0.129121 0.129599 1.72 0.11 0.52
40 0.122644 0.111244 0.111713 1.7 0.11 0.67
41 0.112555 0.0975012 0.0981916 1.69 0.11 0.82
42 0.104943 0.111237 0.113012 1.7 0.11 0.95
43 0.070595 0.235585 0.23457 1.76 0.14 0.08
44 0.0711769 0.10571 0.105536 1.76 0.14 0.22
45 0.0704348 0.104632 0.104662 1.76 0.14 0.37
46 0.0694811 0.0939911 0.0943912 1.74 0.14 0.52
47 0.068109 0.0794717 0.0799399 1.73 0.14 0.67
48 0.052692 0.0694843 0.0701172 1.72 0.15 0.82
49 0.0535279 0.0798023 0.0812956 1.71 0.15 0.95
50 -0.166005 0.595641 0.622587 1.74 0.2 0.09
51 -0.147414 0.195545 0.195588 1.73 0.21 0.22
52 -0.101728 0.211896 0.209365 1.73 0.21 0.37
53 -0.0694131 0.155492 0.153086 1.73 0.21 0.52
54 -0.0455333 0.119292 0.117327 1.72 0.21 0.67
55 -0.0138147 -0 -0 1.72 0.2 0.83
56 -0.00465291 -0 -0 1.72 0.2 0.95
57 -0.370519 1.42879 -0 1.72 0.26 0.11
58 -0.322793 0.319641 0.315794 1.72 0.27 0.22
59 -0.241318 0.29024 0.282841 1.72 0.27 0.37
60 -0.182782 0.301546 0.282523 1.72 0.27 0.52
61 -0.139409 0.21979 0.204231 1.72 0.27 0.67
62 -0.106432 0.155901 0.145648 1.72 0.27 0.82
63 -0.0838761 0.167848 0.152182 1.72 0.27 0.95
64 -0.544632 -0 -0 1.72 0.32 0.13
65 -0.459364 0.599633 0.564129 1.75 0.32 0.22
66 -0.351717 0.44516 0.418682 1.75 0.32 0.37
67 -0.273904 0.416701 0.384625 1.75 0.32 0.52
68 -0.215881 0.389082 0.338269 1.75 0.32 0.67
69 -0.171476 0.271656 0.237537 1.75 0.32 0.82
70 -0.140909 0.298417 0.243271 1.75 0.32 0.95
71 -0.575592 1.59767 1.93073 1.91 0.37 0.23
72 -0.456035 1.49072 1.25004 1.91 0.37 0.37
73 -0.361985 1.38822 1.06699 1.91 0.37 0.52
74 -0.291621 1.26458 0.931547 1.91 0.37 0.67
75 -0.237598 1.13522 0.82075 1.91 0.37 0.82
76 -0.200305 -0 -0 1.91 0.37 0.95
77 0.156518 0.736373 0 2.08 0.12 0.07
78 0.13608 0.395746 0.397982 2.08 0.12 0.21
79 0.118584 0.382893 0.385766 2.08 0.12 0.37
80 0.106931 0.353915 0.356729 2.07 0.12 0.51
81 0.0962633 0.301917 0.304226 2.07 0.12 0.67
82 0.0882507 0.270116 0.273494 2.07 0.12 0.82
83 0.0824872 0.319104 0.328299 2.07 0.12 0.95
84 0.0677536 0.24358 0.243338 2.39 0.14 0.08
