1 -418.054 32.8022 32.7245 1.25 0.11 0.07
2 -138.037 8.43091 8.39419 1.24 0.11 0.22
3 -73.9421 5.20701 5.19688 1.24 0.11 0.38
4 -49.7063 3.43436 3.43516 1.21 0.11 0.52
5 -35.4413 2.17191 2.16344 1.2 0.11 0.67
6 -26.7688 1.45997 1.448 1.2 0.11 0.82
7 -21.6542 1.47391 1.42181 1.2 0.11 0.95
8 -291.23 27.2706 27.0693 1.23 0.14 0.08
9 -100.344 5.58347 5.55035 1.22 0.15 0.22
10 -59.3677 3.31706 3.28945 1.22 0.14 0.37
11 -37.8018 2.00009 1.99491 1.21 0.14 0.53
12 -26.9561 1.30042 1.29683 1.19 0.14 0.68
13 -19.3093 0.861194 0.855575 1.19 0.15 0.82
14 -15.7095 0.818151 0.805347 1.21 0.15 0.95
15 -175.148 55.2544 53.3786 1.21 0.21 0.09
16 -71.7348 8.44533 8.19333 1.21 0.21 0.22
17 -39.4588 5.31849 5.11741 1.21 0.21 0.37
18 -25.6904 2.63689 2.55663 1.2 0.21 0.52
19 -18.7631 1.44549 1.42173 1.19 0.2 0.68
20 -14.1627 0.988148 0.969524 1.19 0.2 0.83
21 -11.7066 1.04182 0.980488 1.21 0.2 0.95
22 -118.824 111.04 88.7796 1.27 0.26 0.11
23 -58.8352 12.4161 11.2612 1.28 0.26 0.22
24 -32.5023 6.60428 6.1118 1.28 0.26 0.37
25 -21.2836 4.0923 3.71839 1.28 0.26 0.52
26 -15.1844 2.23384 2.10553 1.27 0.26 0.67
27 -11.4622 1.48977 1.40204 1.27 0.26 0.82
28 -9.29306 1.58511 1.38085 1.28 0.26 0.95
29 -86.084 258.254 168.043 1.44 0.31 0.13
30 -50.3855 57.0144 33.3776 1.44 0.31 0.22
31 -28.1049 25.7309 16.602 1.44 0.31 0.37
32 -18.5579 15.3761 10.0937 1.44 0.31 0.52
33 -13.366 9.95022 7.66557 1.44 0.31 0.67
34 -10.1596 5.7427 4.50758 1.44 0.31 0.82
35 -8.25755 6.28938 4.4167 1.44 0.31 0.95
36 -422.707 33.9873 33.9691 1.77 0.11 0.07
37 -144.126 9.87366 9.8702 1.77 0.11 0.22
38 -81.569 6.16458 6.16964 1.73 0.11 0.37
39 -54.5999 4.09532 4.09756 1.72 0.11 0.52
40 -39.7098 2.8599 2.85649 1.7 0.11 0.67
41 -30.4655 2.0849 2.07366 1.69 0.11 0.82
42 -25.0332 2.10184 2.06742 1.7 0.11 0.95
43 -294.284 20.5687 20.5375 1.76 0.14 0.08
44 -112.207 4.8055 4.79046 1.76 0.14 0.22
45 -63.6692 3.23071 3.2188 1.76 0.14 0.37
46 -42.569 2.25731 2.25727 1.74 0.14 0.52
47 -31.003 1.56559 1.56742 1.73 0.14 0.67
48 -22.1219 1.04033 1.038 1.72 0.15 0.82
49 -18.0906 1.00164 0.992724 1.71 0.15 0.95
50 -184.255 36.7037 36.7975 1.74 0.2 0.09
51 -73.9155 5.46746 5.37078 1.73 0.21 0.22
52 -41.8222 3.56978 3.4802 1.73 0.21 0.37
53 -27.9587 2.05228 2.00375 1.73 0.21 0.52
54 -20.3249 1.30368 1.28321 1.72 0.21 0.67
55 -16.1291 1.01729 1.01134 1.72 0.2 0.83
56 -13.4209 0.958645 0.941868 1.72 0.2 0.95
57 -118.351 69.1991 77.2661 1.72 0.26 0.11
58 -57.6017 7.46783 7.04584 1.72 0.27 0.22
59 -32.5561 4.04151 3.80753 1.72 0.27 0.37
60 -21.7424 2.79896 2.58361 1.72 0.27 0.52
61 -15.815 1.80077 1.71909 1.72 0.27 0.67
62 -12.1256 1.06557 1.03265 1.72 0.27 0.82
63 -9.92127 0.98418 0.950091 1.72 0.27 0.95
64 -83.0989 175.653 136.634 1.72 0.32 0.13
65 -49.0808 14.1822 11.8499 1.75 0.32 0.22
66 -27.7729 5.70719 4.94113 1.75 0.32 0.37
67 -18.5683 3.6054 3.13347 1.75 0.32 0.52
68 -13.5202 2.59934 2.26256 1.75 0.32 0.67
69 -10.3765 1.62038 1.5265 1.75 0.32 0.82
70 -8.49742 1.43499 1.33857 1.75 0.32 0.95
71 -41.0718 41.3321 38.3237 1.91 0.37 0.23
72 -24.4926 22.2892 13.4095 1.91 0.37 0.37
73 -16.4664 13.9765 7.86151 1.91 0.37 0.52
74 -12.0505 8.88022 5.33077 1.91 0.37 0.67
75 -9.29154 6.03127 4.5708 1.91 0.37 0.82
76 -7.63749 5.66303 4.1802 1.91 0.37 0.95
77 -387.809 79.4486 79.3315 2.08 0.12 0.07
78 -140.232 22.1991 22.1943 2.08 0.12 0.21
79 -76.7311 15.0293 15.0404 2.08 0.12 0.37
80 -53.0998 11.1658 11.1718 2.07 0.12 0.51
81 -38.2131 7.82991 7.81252 2.07 0.12 0.67
82 -29.6284 5.97741 5.90467 2.07 0.12 0.82
83 -24.4615 6.38156 6.12286 2.07 0.12 0.95
84 -296.199 21.2881 21.2843 2.39 0.14 0.08
85 -107.206 4.6448 4.63965 2.41 0.15 0.22
86 -61.9159 3.28934 3.28848 2.39 0.15 0.37
87 -42.1527 2.25842 2.26082 2.38 0.15 0.52
88 -31.1564 1.62399 1.62565 2.36 0.15 0.67
89 -24.2181 1.197 1.1963 2.34 0.15 0.82
90 -18.7362 1.09661 1.09378 2.34 0.16 0.95
91 -184.67 27.427 27.6582 2.52 0.2 0.09
92 -79.5624 3.94407 3.92099 2.51 0.2 0.22
93 -46.0352 2.33628 2.31621 2.5 0.2 0.37
94 -31.4225 1.65772 1.64286 2.51 0.2 0.52
95 -23.2829 1.25621 1.2485 2.5 0.2 0.67
96 -18.1114 1.00793 1.00786 2.47 0.2 0.82
97 -14.9858 1.04309 1.04596 2.45 0.2 0.95
98 -117.867 49.7546 56.5034 2.47 0.26 0.11
99 -58.3 4.81313 4.7065 2.46 0.27 0.22
100 -33.6736 2.77288 2.67001 2.45 0.27 0.37
101 -22.9183 1.94661 1.85496 2.44 0.27 0.52
102 -16.9614 1.2648 1.21401 2.44 0.27 0.67
103 -13.1981 0.874345 0.849665 2.43 0.27 0.82
104 -10.9324 0.868305 0.845095 2.43 0.27 0.95
105 -82.0872 163.744 136.576 2.43 0.32 0.13
106 -47.7028 9.11605 8.54614 2.44 0.33 0.22
107 -27.5402 3.51991 3.21647 2.43 0.33 0.37
108 -18.7369 2.21001 2.00093 2.42 0.33 0.52
109 -13.8609 1.56677 1.40163 2.42 0.33 0.67
110 -10.783 1.2955 1.19454 2.41 0.33 0.82
111 -8.92969 1.41063 1.33371 2.41 0.33 0.95
112 -38.1393 19.0654 17.553 2.44 0.38 0.24
113 -23.5071 6.21858 4.93932 2.45 0.39 0.37
114 -16.0127 3.1977 2.60925 2.45 0.39 0.52
115 -11.8526 2.18567 1.77107 2.44 0.39 0.67
