81 1.01814 1.15938 1.16348 2.07 0.12 0.67
82 0.83812 1.20075 1.25335 2.07 0.12 0.82
83 0.7193 1.47139 1.67351 2.07 0.12 0.95
84 2.70134 1.35458 1.35477 2.39 0.14 0.08
85 1.82219 0.305552 0.305582 2.41 0.15 0.22
86 1.36021 0.260478 0.260067 2.39 0.15 0.37
87 1.06053 0.24626 0.245404 2.38 0.15 0.52
88 0.853501 0.234015 0.233329 2.36 0.15 0.67
89 0.703677 0.220644 0.22098 2.34 0.15 0.82
90 0.57276 0.23777 0.239711 2.34 0.16 0.95
91 1.83511 2.64347 2.64984 2.52 0.2 0.09
92 1.35463 0.417247 0.419241 2.51 0.2 0.22
93 1.01577 0.286949 0.289193 2.5 0.2 0.37
94 0.795046 0.228348 0.230677 2.51 0.2 0.52
95 0.642376 0.208817 0.210883 2.5 0.2 0.67
96 0.532227 0.207435 0.208106 2.47 0.2 0.82
97 0.459258 0.249466 0.249807 2.45 0.2 0.95
98 1.17215 4.85963 0 2.47 0.26 0.11
99 0.853584 0.336603 0.338539 2.46 0.27 0.22
100 0.646773 0.287909 0.289062 2.45 0.27 0.37
101 0.5121 0.300699 0.305536 2.44 0.27 0.52
102 0.41812 0.246347 0.252427 2.44 0.27 0.67
103 0.349895 0.202904 0.209277 2.43 0.27 0.82
104 0.304323 0.234644 0.245186 2.43 0.27 0.95
105 0.687264 0 0 2.43 0.32 0.13
106 0.517649 0.462015 0.501295 2.44 0.33 0.22
107 0.397904 0.255767 0.258584 2.43 0.33 0.37
108 0.319546 0.256372 0.255019 2.42 0.33 0.52
109 0.264536 0.278643 0.282903 2.42 0.33 0.67
110 0.22448 0.320181 0.33978 2.41 0.33 0.82
111 0.197542 0.400963 0.443084 2.41 0.33 0.95
112 0.27819 1.01472 0 2.44 0.38 0.24
113 0.196022 0.330124 0.403043 2.45 0.39 0.37
114 0.161898 0.258689 0.266638 2.45 0.39 0.52
115 0.137902 0.275718 0.273314 2.44 0.39 0.67
116 0.119945 0.293611 0.296549 2.44 0.39 0.82
117 0.107807 0.393877 0.421442 2.44 0.39 0.95
118 0.0904611 0 0 2.65 0.43 0.27
119 0.0557201 0 0 2.71 0.44 0.37
120 0.0511662 0 0 2.7 0.44 0.52
121 0.047278 0 0 2.71 0.44 0.67
122 0.044142 0 0 2.71 0.44 0.82
123 0.041954 0 0 2.7 0.44 0.95
124 -0.0362081 -0 -0 2.96 0.48 0.38
125 -0.0225564 -0 -0 2.96 0.48 0.52
126 -0.012772 -0 -0 2.96 0.48 0.67
127 -0.00560905 -0 -0 2.95 0.48 0.83
128 -0.00177103 -0 -0 2.95 0.48 0.95
129 2.19816 5.75427 5.75497 3.12 0.17 0.09
130 1.61135 1.54436 1.53825 3.12 0.17 0.22
131 1.2202 1.33503 1.32326 3.11 0.17 0.36
132 0.930023 1.18518 1.17307 3.11 0.17 0.52
133 0.744212 1.16431 1.15539 3.11 0.17 0.67
134 0.609782 1.11514 1.12189 3.11 0.17 0.82
135 0.521056 1.33066 1.37972 3.11 0.17 0.95
136 1.67228 2.38472 2.38902 3.49 0.21 0.1
137 1.25917 0.450834 0.45138 3.53 0.21 0.22
138 0.936943 0.340589 0.340583 3.54 0.21 0.37
139 0.728657 0.299127 0.29799 3.5 0.21 0.52
140 0.584406 0.276195 0.274098 3.48 0.21 0.67
141 0.479816 0.263377 0.261174 3.47 0.21 0.82
142 0.410882 0.314415 0.312067 3.45 0.21 0.95
143 1.16134 0 0 3.84 0.26 0.11
144 0.899722 0.604688 0.608372 3.84 0.26 0.22
145 0.671721 0.353019 0.356239 3.84 0.26 0.37
146 0.52354 0.273127 0.276003 3.85 0.26 0.52
147 0.421086 0.237525 0.240033 3.83 0.26 0.67
148 0.346802 0.225579 0.227155 3.81 0.26 0.82
149 0.297937 0.268984 0.268877 3.77 0.26 0.95
150 0.741829 0 0 3.74 0.31 0.13
151 0.504162 0.709656 0.72597 3.74 0.33 0.22
152 0.380614 0.36123 0.370847 3.73 0.33 0.37
153 0.299973 0.288559 0.296198 3.72 0.33 0.52
154 0.243841 0.25092 0.258569 3.71 0.33 0.67
155 0.20305 0.223156 0.231053 3.69 0.33 0.82
156 0.17568 0.254264 0.26704 3.7 0.33 0.95
157 0.266895 1.24899 0 3.7 0.38 0.24
158 0.18303 0.392584 0.434221 3.69 0.39 0.37
159 0.147479 0.255799 0.268576 3.67 0.39 0.52
160 0.122379 0.224998 0.232443 3.66 0.39 0.67
161 0.103912 0.227373 0.237675 3.65 0.39 0.82
162 0.0915361 0.303918 0.327579 3.64 0.39 0.95
163 0.0825684 0 0 3.63 0.43 0.28
164 0.0250915 0 0 3.66 0.45 0.37
165 0.0248472 0 0 3.66 0.45 0.52
166 0.0243223 0 0 3.64 0.45 0.67
167 0.023563 0 0 3.63 0.45 0.82
168 0.0228761 0 0 3.62 0.45 0.95
169 -0.0732257 -0 -0 3.67 0.5 0.41
170 -0.0576608 -0 -0 3.77 0.5 0.52
171 -0.0421281 -0 -0 3.76 0.5 0.67
172 -0.031225 -0 -0 3.76 0.5 0.82
173 -0.0242231 -0 -0 3.76 0.5 0.95
174 -0.119422 -0 -0 4.14 0.55 0.54
175 -0.104571 -0 -0 4.2 0.56 0.67
176 -0.0827961 -0 -0 4.18 0.56 0.82
177 -0.0686409 -0 -0 4.19 0.56 0.95
178 1.04886 0 0 4.82 0.27 0.12
179 0.770306 1.22594 1.23273 4.86 0.28 0.22
180 0.573414 0.683836 0.689313 4.86 0.28 0.37
181 0.445557 0.565676 0.567097 4.87 0.28 0.52
182 0.357085 0.519076 0.512665 4.86 0.28 0.67
183 0.293008 0.49212 0.479844 4.84 0.28 0.82
184 0.250583 0.591867 0.570048 4.83 0.28 0.95
185 0.718532 0 0 5.27 0.31 0.14
186 0.496401 1.74501 1.74397 5.44 0.33 0.22
187 0.370679 0.693507 0.70553 5.46 0.33 0.37
188 0.288913 0.459331 0.468704 5.48 0.33 0.52
189 0.232202 0.362589 0.369478 5.48 0.33 0.67
190 0.191136 0.320623 0.325384 5.45 0.33 0.82
191 0.164034 0.368806 0.371706 5.41 0.33 0.95
192 0.253847 0 0 5.9 0.38 0.25
193 0.173743 0.917518 0 5.91 0.39 0.37
194 0.137074 0.499704 0.528306 5.92 0.39 0.52
195 0.111467 0.337213 0.354436 5.92 0.39 0.67
196 0.0927661 0.266051 0.27855 5.91 0.39 0.82
197 0.0803268 0.284226 0.300002 5.89 0.39 0.95
198 0.0758846 0 0 5.75 0.43 0.28
199 0.0418783 0 0 5.8 0.44 0.37
200 0.0175983 0 0 5.78 0.45 0.52
201 0.016666 0 0 5.76 0.45 0.67
202 0.0157837 0 0 5.73 0.45 0.82
203 0.0150462 0 0 5.71 0.45 0.95
204 -0.0601712 -0 -0 5.66 0.49 0.41
205 -0.0761128 -0 -0 5.71 0.51 0.52
206 -0.0579171 -0 -0 5.66 0.51 0.67
207 -0.0450618 -0 -0 5.66 0.51 0.82
208 -0.0366961 -0 -0 5.63 0.51 0.95
209 -0.117092 -0 -0 5.53 0.55 0.56
210 -0.114532 -0 -0 5.65 0.57 0.67
211 -0.0912601 -0 -0 5.58 0.57 0.82
212 -0.0760991 -0 0.289649 5.58 0.57 0.95
213 -0.132601 -0 -0 5.67 0.61 0.72
214 -0.118027 0.568196 -0 5.92 0.62 0.83
215 -0.10038 -0 -0 5.98 0.62 0.95
216 0.174368 0 0 7.24 0.4 0.26
217 0.142537 0 0 7.27 0.4 0.37
218 0.112194 0 0 7.28 0.4 0.52
219 0.0910479 0 0 7.27 0.4 0.67
220 0.0755847 0 0 7.27 0.4 0.82
221 0.0652407 0 0 7.29 0.4 0.95
222 0.0732275 0 0 7.54 0.43 0.28
223 0.0156596 0 0 7.75 0.45 0.38
224 0.0144789 0 0 7.8 0.45 0.52
225 0.0134025 0 0 7.79 0.45 0.67
226 0.0124096 0 0 7.81 0.45 0.82
227 0.011641 0 0 7.82 0.45 0.95
228 -0.0615751 -0 -0 8.22 0.49 0.42
229 -0.0785892 -0 -0 8.42 0.51 0.52
230 -0.0605808 -0 -0 8.46 0.51 0.67
231 -0.0477407 -0 -0 8.45 0.51 0.82
232 -0.0394026 -0 -0 8.45 0.51 0.95
233 -0.116987 -0 -0 8.62 0.55 0.57
234 -0.106235 -0 -0 8.7 0.56 0.68
235 -0.0927576 -0 -0 8.69 0.57 0.82
236 -0.0775726 -0 -0 8.63 0.57 0.95
237 -0.125424 -0 -0 8.1 0.6 0.73
238 -0.113739 -0 -0 8.55 0.61 0.83
